Year,Month,City_encoded,avg_PM25,avg_PM10,avg_NO2,avg_AQI,Day_lag1,Day_lag2,Day_lag3,Night_lag1,Night_lag2,avg_AQI_lag1,Day_roll3,Day_roll6,Day,Night
2015,5,1,83.84510752688172,50.24500000000001,23.620860215053767,174.67741935483872,73.0,70.0,80.0,68.0,61.0,174.67741935483872,69.33333333333333,72.5,65.0,61.0
2015,5,1,83.84510752688172,50.24500000000001,23.620860215053767,174.67741935483872,65.0,73.0,70.0,61.0,68.0,174.67741935483872,69.0,71.33333333333333,69.0,60.0
2015,5,1,83.84510752688172,50.24500000000001,23.620860215053767,174.67741935483872,69.0,65.0,73.0,60.0,61.0,174.67741935483872,66.66666666666667,70.5,66.0,64.0
2015,5,1,83.84510752688172,50.24500000000001,23.620860215053767,174.67741935483872,66.0,69.0,65.0,64.0,60.0,174.67741935483872,67.33333333333333,68.33333333333333,67.0,62.0
2015,6,1,70.41166666666666,50.245000000000005,15.661555555555555,153.2888888888889,67.0,66.0,69.0,62.0,64.0,174.67741935483872,65.66666666666667,67.33333333333333,64.0,60.0
2015,6,1,70.41166666666666,50.245000000000005,15.661555555555555,153.2888888888889,64.0,67.0,66.0,60.0,62.0,153.2888888888889,70.0,68.33333333333333,79.0,75.0
2015,6,1,70.41166666666666,50.245000000000005,15.661555555555555,153.2888888888889,79.0,64.0,67.0,75.0,60.0,153.2888888888889,71.33333333333333,69.33333333333333,71.0,63.0
2015,6,1,70.41166666666666,50.245000000000005,15.661555555555555,153.2888888888889,71.0,79.0,64.0,63.0,75.0,153.2888888888889,76.66666666666667,71.16666666666667,80.0,76.0
2015,6,1,70.41166666666666,50.245000000000005,15.661555555555555,153.2888888888889,80.0,71.0,79.0,76.0,63.0,153.2888888888889,73.33333333333333,71.66666666666667,69.0,61.0
2015,6,1,70.41166666666666,50.245000000000005,15.661555555555555,153.2888888888889,69.0,80.0,71.0,61.0,76.0,153.2888888888889,74.66666666666667,73.0,75.0,68.0
2015,6,1,70.41166666666666,50.245000000000005,15.661555555555555,153.2888888888889,75.0,69.0,80.0,68.0,61.0,153.2888888888889,69.66666666666667,73.16666666666667,65.0,59.0
2015,6,1,70.41166666666666,50.245000000000005,15.661555555555555,153.2888888888889,65.0,75.0,69.0,59.0,68.0,153.2888888888889,70.0,71.66666666666667,70.0,64.0
2015,6,1,70.41166666666666,50.245000000000005,15.661555555555555,153.2888888888889,70.0,65.0,75.0,64.0,59.0,153.2888888888889,67.33333333333333,71.0,67.0,64.0
2015,6,1,70.41166666666666,50.245000000000005,15.661555555555555,153.2888888888889,67.0,70.0,65.0,64.0,64.0,153.2888888888889,68.0,68.83333333333333,67.0,62.0
2015,7,1,59.119032258064514,50.24500000000001,19.61,162.36559139784947,67.0,67.0,70.0,62.0,64.0,153.2888888888889,66.66666666666667,68.33333333333333,66.0,60.0
2015,7,1,59.119032258064514,50.24500000000001,19.61,162.36559139784947,66.0,67.0,67.0,60.0,62.0,162.36559139784947,69.66666666666667,68.5,76.0,70.0
2015,7,1,59.119032258064514,50.24500000000001,19.61,162.36559139784947,76.0,66.0,67.0,70.0,60.0,162.36559139784947,72.0,70.0,74.0,68.0
2015,7,1,59.119032258064514,50.24500000000001,19.61,162.36559139784947,74.0,76.0,66.0,68.0,70.0,162.36559139784947,76.66666666666667,71.66666666666667,80.0,76.0
2015,7,1,59.119032258064514,50.24500000000001,19.61,162.36559139784947,80.0,74.0,76.0,76.0,68.0,162.36559139784947,76.33333333333333,73.0,75.0,70.0
2015,7,1,59.119032258064514,50.24500000000001,19.61,162.36559139784947,75.0,80.0,74.0,70.0,76.0,162.36559139784947,76.33333333333333,74.16666666666667,74.0,68.0
2015,7,1,59.119032258064514,50.24500000000001,19.61,162.36559139784947,74.0,75.0,80.0,68.0,70.0,162.36559139784947,71.33333333333333,74.0,65.0,58.0
2015,7,1,59.119032258064514,50.24500000000001,19.61,162.36559139784947,65.0,74.0,75.0,58.0,68.0,162.36559139784947,70.0,73.16666666666667,71.0,65.0
2015,7,1,59.119032258064514,50.24500000000001,19.61,162.36559139784947,71.0,65.0,74.0,65.0,58.0,162.36559139784947,67.66666666666667,72.0,67.0,64.0
2015,7,1,59.119032258064514,50.24500000000001,19.61,162.36559139784947,67.0,71.0,65.0,64.0,65.0,162.36559139784947,68.33333333333333,69.83333333333333,67.0,62.0
2015,8,1,54.053978494623664,50.24500000000001,15.44,123.53763440860214,67.0,67.0,71.0,62.0,64.0,162.36559139784947,66.33333333333333,68.16666666666667,65.0,61.0
2015,8,1,54.053978494623664,50.24500000000001,15.44,123.53763440860214,65.0,67.0,67.0,61.0,62.0,123.53763440860214,69.33333333333333,68.5,76.0,69.0
2015,8,1,54.053978494623664,50.24500000000001,15.44,123.53763440860214,76.0,65.0,67.0,69.0,61.0,123.53763440860214,70.66666666666667,69.5,71.0,66.0
2015,8,1,54.053978494623664,50.24500000000001,15.44,123.53763440860214,71.0,76.0,65.0,66.0,69.0,123.53763440860214,75.66666666666667,71.0,80.0,76.0
2015,8,1,54.053978494623664,50.24500000000001,15.44,123.53763440860214,80.0,71.0,76.0,76.0,66.0,123.53763440860214,77.0,73.16666666666667,80.0,75.0
2015,8,1,54.053978494623664,50.24500000000001,15.44,123.53763440860214,80.0,80.0,71.0,75.0,76.0,123.53763440860214,78.0,74.33333333333333,74.0,67.0
2015,8,1,54.053978494623664,50.24500000000001,15.44,123.53763440860214,74.0,80.0,80.0,67.0,75.0,123.53763440860214,73.0,74.33333333333333,65.0,58.0
